latitude,longitude,Address,act_est_ttl_comp_cost,pred_est_ttl_comp_cost,best_action,expected_cost_after_action,expected_reduction_amount,pct_reduction,ai_rationale
30.27409672,-97.80078473,1000 WALSH TARLTON LN,60000.0,82259.00723002166,no_change,82259.00723002166,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.16941479,-97.6231125,PEARCE LN & ROSS RD,60000.0,140200.65759599276,no_change,140200.65759599276,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.29635038,-97.71869888,50 N IH 35,40000.0,137935.0443045544,reduce_speed_limit,113106.73632973463,24828.307974819778,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.32162477,-97.68390248,E US 290 SVRD HWY & S MIRA LOMA LN,270000.0,104222.4561503301,no_change,104222.4561503301,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.34969922,-97.71118197,7900 N LAMAR BLVD SB BLVD,250000.0,110453.88906211549,increase_enforcement,88363.11124969239,22090.777812423097,0.2,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.21902478,-97.75710246,4100 TERRY O LN,220000.0,103717.87876604637,increase_enforcement,80899.94543751617,22817.9333285302,0.21999999999999997,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.27060843,-97.71334741,2300 ROSEWOOD AVE,20000.0,84228.6518113367,no_change,84228.6518113367,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.20992503,-97.66426507,9400 SPIRIT OF AUSTIN LN,20000.0,89780.22318433957,no_change,89780.22318433957,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.3475508,-97.71175082,US 183 SVRD & N LAMAR,40000.0,139655.59444412863,increase_enforcement,106138.25177753776,33517.34266659086,0.23999999999999994,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.19251031,-97.76888604,6000 IH 35,270000.0,139357.58896073265,reduce_speed_limit,114273.22294780078,25084.366012931874,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Work zone context detected. Higher-speed environment detected."
30.33692476,-97.67600248,CROSS PARK DR & CENTRE CREEK DR,40000.0,103873.85062885379,no_change,103873.85062885379,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.27409678,-97.77146985,2000 N LOOP 1,60000.0,138933.50015364756,reduce_speed_limit,113925.470125991,25008.030027656554,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.20704224,-97.81487323,W WILLIAM CANNON DR & WESTGATE BLVD,40000.0,134058.40406213823,no_change,134058.40406213823,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.2190236,-97.83663479,S LOOP 1 SVRD & W WILLIAM CANNON DR,80000.0,140714.14026867712,reduce_speed_limit,115385.59502031525,25328.545248361872,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.22736552,-97.74495441,5800 S IH 35,40000.0,122328.59643306205,increase_enforcement,97862.87714644964,24465.71928661241,0.2,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.1795448,-97.78319246,S CONGRESS AVE & W FOREMOST DR,40000.0,135129.32294665716,no_change,135129.32294665716,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.28418269,-97.7198044,2200 MANOR RD,40000.0,100559.8937374642,no_change,100559.8937374642,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.46221127,-97.81572839,12100 N RR 620,260000.0,135601.89252869674,increase_enforcement,108481.5140229574,27120.37850573934,0.19999999999999993,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.41530258,-97.6731765,13000 N IH 35,240000.0,156532.14666301358,increase_enforcement,118964.43146389033,37567.71519912325,0.23999999999999996,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.23895422,-97.78887847,3500 S LAMAR BLVD NB BLVD,500000.0,119009.80104869444,increase_enforcement,95207.84083895556,23801.960209738885,0.19999999999999998,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.39573901,-97.73272481,3700 W BRAKER LN,40000.0,117881.97428023747,increase_enforcement,94305.57942418999,23576.394856047482,0.1999999999999999,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.18080527,-97.78279341,S CONGRESS AVE & W E DITTMAR RD,20000.0,98927.64818594474,no_change,98927.64818594474,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.37882357,-97.85290968,5300 RIVER PLACE BLVD,200000.0,91443.54783105901,no_change,91443.54783105901,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.21847507,-97.6909343,E STATE HIGHWAY 71 & E RIVERSIDE DR,60000.0,129994.50245412643,increase_enforcement,92296.09674242976,37698.40571169667,0.29000000000000004,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.23513503,-97.72924369,1800 BURTON DR,20000.0,47431.5325868773,no_change,47431.5325868773,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.42067475,-97.70458247,3100 W PARMER LANE LN,40000.0,62444.33277013572,no_change,62444.33277013572,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected. Higher-speed environment detected.
30.42039156,-97.7042334,W PARMER LN & MOPAC DR,20000.0,64417.55474087865,no_change,64417.55474087865,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.35028476,-97.71857247,W ANDERSON LN & GAULT ST,60000.0,106269.80277991758,no_change,106269.80277991758,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.2094157,-97.71417756,3300 MONTOPOLIS DR,100000.0,113380.1449680415,work_zone_controls,83901.30727635071,29478.837691690787,0.26,"Work zone flag indicates temporary controls (signage, barriers, speed management) are most appropriate. Work zone context detected."
30.31375925,-97.76757065,W 35TH ST & BALCONES DR,60000.0,108576.44412146814,increase_enforcement,86861.15529717453,21715.288824293617,0.1999999999999999,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.18483397,-97.8170169,MANCHACA RD & PANNIER LN,80000.0,109166.87519929327,reduce_speed_limit,91700.17516740636,17466.70003188691,0.1599999999999999,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.35514232,-97.75659483,FAR WEST BLVD & HART LN,40000.0,105235.35364790545,no_change,105235.35364790545,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.20236015,-97.63785553,S FM 973 & E STATE HIGHWAY 71 SVRD,240000.0,113402.52487838965,increase_enforcement,86185.91890757614,27216.605970813514,0.24,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.40306419,-97.70033154,METRIC BLVD & BITTERN HOLW,40000.0,136673.10766173986,no_change,136673.10766173986,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.19844587,-97.77652759,S CONGRESS AVE & NORTH BLUFF DR,290000.0,115630.84269183878,increase_enforcement,87879.44044579747,27751.40224604131,0.24000000000000002,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.23536138,-97.85844154,6300 W STATE HIGHWAY 290,60000.0,103738.07402170998,reduce_speed_limit,87139.98217823639,16598.091843473594,0.15999999999999998,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.24017479,-97.75574246,W OLTORF ST & EUCLID AVE,40000.0,102160.75696911693,no_change,102160.75696911693,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.36736128,-97.71900917,8700 STATE HIGHWAY 183 SVRD,580000.0,139718.2359384288,reduce_speed_limit,114568.95346951163,25149.282468917183,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.35696227,-97.7306499,7900 BURNET RD,60000.0,113213.4600250896,increase_enforcement,88306.4988195699,24906.961205519707,0.21999999999999995,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.40518832,-97.66423213,E PARMER LN & MCCALLEN PASS,260000.0,116876.67968858418,reduce_speed_limit,95838.87734463903,21037.80234394515,0.18,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.39365233,-97.84406173,10800 FM 2222,60000.0,99592.63940580685,increase_enforcement,79674.11152464549,19918.527881161368,0.19999999999999998,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.39930439,-97.67339683,TECH RIDGE BLVD & N US 35 SVRD,220000.0,113325.44781261438,increase_enforcement,80461.0679469562,32864.37986565818,0.2900000000000001,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.20100093,-97.87089942,W SLAUGHTER LN & BECKETT RD,40000.0,92332.24565515378,no_change,92332.24565515378,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.3225814,-97.70674339,6000 N IH 35,310000.0,138147.54228609658,increase_enforcement,98084.75502312857,40062.787262968006,0.29,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.27190586,-97.73191903,E 12TH ST & N IH 35 SVRD NB RD,500000.0,52014.15466623147,no_change,52014.15466623147,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.1916348,-97.82460245,LEO ST & DAVIS LN,40000.0,34929.199585267175,no_change,34929.199585267175,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.22254708,-97.77197989,4300 S 1ST ST,40000.0,101229.59920210864,no_change,101229.59920210864,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.40801788,-97.69712512,12300 METRIC BLVD,220000.0,138047.07049555582,no_change,138047.07049555582,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.20399594,-97.85852416,DAVIS LN & LATTA DR,600000.0,133809.6473175364,no_change,133809.6473175364,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.22687317,-97.71919033,2300 CROMWELL CIR,750000.0,95337.64708276246,no_change,95337.64708276246,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.24345178,-97.78149567,2700 MANCHACA RD,40000.0,99986.1686015649,no_change,99986.1686015649,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.35484512,-97.74785111,7200 N LOOP 1 SVRD,60000.0,140783.41846040753,increase_enforcement,106995.39802990972,33788.02043049781,0.24000000000000002,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.22747479,-97.86777243,ESCARPMENT BLVD & RIDGE OAK RD,80000.0,105740.23611498848,no_change,105740.23611498848,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.30971137,-97.66202707,6600 US 183 SVRD,560000.0,116443.65220624548,reduce_speed_limit,95483.7948091213,20959.85739712417,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Work zone context detected. Higher-speed environment detected."
30.30480992,-97.70081787,E 51ST ST & ALDRICH ST,220000.0,106652.06818137258,no_change,106652.06818137258,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.4471542,-97.80084799,9951 E ANDERSON MILL RD,40000.0,133941.5947001831,no_change,133941.5947001831,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.23540225,-97.85986111,6302 W STATE HIGHWAY 290 SVRD,40000.0,89874.18069023933,no_change,89874.18069023933,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.36998409,-97.69313666,10100 N LAMAR BLVD,40000.0,92867.41922799266,no_change,92867.41922799266,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.23712712,-97.82306563,SOUTHWEST PKWY & S LOOP 1 SVRD,40000.0,114513.06514047585,reduce_speed_limit,93900.71341519021,20612.35172528564,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.2711751,-97.74548301,800 GUADALUPE ST,600000.0,104266.81004931571,no_change,104266.81004931571,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.28510478,-97.76250246,HARTFORD RD & ENFIELD BLVD,60000.0,84612.02314067881,no_change,84612.02314067881,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.30486852,-97.74242059,W 38TH ST & N LAMAR BLVD,40000.0,86672.57337437508,no_change,86672.57337437508,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.1804048,-97.76155246,BLUE MEADOW DR & TRENDAL,40000.0,112107.94483280438,no_change,112107.94483280438,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.24508269,-97.75729624,2200 S 1ST ST,40000.0,109511.51165701405,no_change,109511.51165701405,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.24459422,-97.75761462,2200 S 1ST ST,100000.0,105039.60928973345,no_change,105039.60928973345,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.17225586,-97.82428778,9900 MENCHACA RD,240000.0,142392.28316495093,reduce_speed_limit,116761.67219525977,25630.61096969116,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.47195394,-97.8020236,PECAN PARK BLVD & LAKELINE MALL DR,400000.0,97209.51336214298,no_change,97209.51336214298,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.34091551,-97.70265489,500 E STATE HIGHWAY 183 SVRD,290000.0,111748.12446667747,reduce_speed_limit,91633.46206267553,20114.662404001938,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.34029323,-97.70218078,600 E ANDERSON LN,240000.0,448145.26873352594,improve_crosswalks,309220.23542613286,138925.03330739308,0.3100000000000001,Pedestrian involvement suggests reducing conflict points and improving visibility/control (not applied on freeways). Work zone context detected. Pedestrian involvement detected. Higher-speed environment detected.
30.27220478,-97.72959247,E 12TH ST & CURVE ST,40000.0,97391.49041122636,no_change,97391.49041122636,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.43796223,-97.73331168,LEGENDARY DR & W FM 734,20000.0,96597.31223622836,increase_enforcement,68584.09168772213,28013.22054850623,0.29000000000000004,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.4065912,-97.64247236,1400 E HOWARD LN,120000.0,112988.64003151175,no_change,112988.64003151175,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.36856269,-97.61329002,E PARMER LN & HARRIS BRANCH PKWY,370000.0,155268.1224086777,increase_enforcement,110240.36691016117,45027.75549851653,0.29,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.34382233,-97.59282055,11600 N STATE HIGHWAY 130,20000.0,127808.83248671563,reduce_speed_limit,104803.24263910683,23005.589847608804,0.1799999999999999,"Reduces severity, especially in higher-speed environments and where VRUs are present. Work zone context detected. Nighttime conditions detected. Higher-speed environment detected."
30.25832524,-97.72210775,2000 E 3RD ST,20000.0,49577.33639159732,no_change,49577.33639159732,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.34951476,-97.73493246,BURNET RD & PASADENA DR,270000.0,51712.0010436544,no_change,51712.0010436544,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.1795448,-97.78319246,S CONGRESS AVE & FOREMOST DR,200000.0,70432.47317638577,no_change,70432.47317638577,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.35160548,-97.74843874,7000 N LOOP 1 SVRD,420000.0,106461.70828525296,reduce_speed_limit,87298.60079390743,19163.107491345523,0.1799999999999999,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.26901478,-97.74629246,W 6TH ST & GUADALUPE ST,40000.0,95205.23206730779,no_change,95205.23206730779,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.1568748,-97.72991247,MCKINNEY FALLS PKWY & COLTON BLUFF SPRINGS RD,40000.0,139198.31387048285,no_change,139198.31387048285,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.47535474,-97.79397244,LAKELINE MALL DR & US 183 SVRD,400000.0,126175.90565940744,increase_enforcement,98417.20641433781,27758.699245069627,0.21999999999999992,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.38348,-97.72404791,BURNET RD & RUTLAND DR,400000.0,109980.88648197382,increase_enforcement,87984.70918557906,21996.17729639476,0.19999999999999996,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.1670548,-97.78468539,100 E SLAUGHTER LN,240000.0,96815.04543421802,no_change,96815.04543421802,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.36575476,-97.75112246,SPICEWOOD SPRINGS RD EB RD & FOREST MESA DR,450000.0,105362.00905010267,no_change,105362.00905010267,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.24915123,-97.80529785,S LOOP 1 SVRD & S LOOP 360,20000.0,112727.21648128469,reduce_speed_limit,92436.31751465345,20290.89896663124,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.22782332,-97.77932778,W US 290 SVRD & BANISTER LN,40000.0,105388.93492355346,increase_enforcement,84311.14793884277,21077.786984710692,0.2,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.34050179,-97.5911026,E US 290 & STATE HIGHWAY 130,620000.0,170666.17160622968,increase_enforcement,129706.29042073456,40959.88118549512,0.24,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.26555614,-97.69555727,N AIRPORT BLVD & E SPRINGDALE RD,220000.0,110995.85321779785,reduce_speed_limit,93236.5167029502,17759.336514847644,0.1599999999999999,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.42316772,-97.74821408,12900 STATE HIGHWAY 183,40000.0,110311.71823195767,reduce_speed_limit,90455.6089502053,19856.109281752375,0.17999999999999997,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.26841478,-97.69725247,GUNTER ST & GOODWIN AVE,40000.0,103730.42044717247,no_change,103730.42044717247,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.29412329,-97.7594003,2500 LOOP 1,60000.0,139208.24545106431,reduce_speed_limit,114150.76126987275,25057.48418119157,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.24104146,-97.73738257,S IH 35 SVRD & WOODLAND AVE,220000.0,109640.81261950664,reduce_speed_limit,92098.28260038559,17542.530019121055,0.15999999999999992,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.23248576,-97.72029165,E RIVERSIDE DR & WICKERSHAM LN,290000.0,305859.8319053182,no_change,305859.8319053182,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Bicycle involvement detected.
30.3093554,-97.66826378,6600 MANOR RD,20000.0,51936.05209012119,no_change,51936.05209012119,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.38174179,-97.68646732,N LAMAR BLVD SB BLVD & W BRAKER LN,60000.0,120260.23010482984,increase_enforcement,90195.17257862238,30065.057526207456,0.24999999999999997,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected.
30.2350734,-97.83981504,MONTEREY OAKS BLVD & W US 290 SVRD,20000.0,57238.6970238736,no_change,57238.6970238736,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected. Higher-speed environment detected.
30.19001691,-97.75712574,6100 WAGON BEND TRL,20000.0,32229.47953370552,no_change,32229.47953370552,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.49258714,-97.7731853,W PARMER LN & CASSANDRA DR,290000.0,107727.67209936144,reduce_speed_limit,88336.6911214764,19390.980977885047,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.196641,-97.80031817,1301 MATHEWS LN,20000.0,86519.11780850275,no_change,86519.11780850275,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.16181638,-97.78887533,9500 S IH 35,40000.0,99331.95502134046,reduce_speed_limit,81452.20311749919,17879.751903841272,0.17999999999999988,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.33476939,-97.68501447,8000 CAMERON RD,40000.0,105410.8468084574,work_zone_controls,78004.02663825847,27406.82017019893,0.26000000000000006,"Work zone flag indicates temporary controls (signage, barriers, speed management) are most appropriate. Work zone context detected."
30.27859804,-97.72297759,1800 LEONA ST,20000.0,95209.71863662705,no_change,95209.71863662705,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.19245572,-97.7689305,8100 S IH 35,60000.0,100534.5660467202,reduce_speed_limit,82438.34415831057,18096.221888409622,0.17999999999999985,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.20532186,-97.71607913,6300 BURLESON RD,280000.0,136777.01922763136,no_change,136777.01922763136,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.33253212,-97.70352854,E ST JOHNS AVE & N IH 35 SVRD,270000.0,112220.81040629405,reduce_speed_limit,96509.89694941288,15710.913456881171,0.14000000000000004,"Reduces severity, especially in higher-speed environments and where VRUs are present. Work zone context detected. Higher-speed environment detected."
30.38863298,-97.64772354,12300 DESSAU RD,40000.0,117752.19626277561,no_change,117752.19626277561,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.14039524,-97.79595456,10200 S IH 35,40000.0,116736.8128018497,reduce_speed_limit,95724.18649751676,21012.626304332938,0.17999999999999994,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.26842285,-97.7388468,700 N TRINITY ST,40000.0,90154.47992672927,no_change,90154.47992672927,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.29720477,-97.72674246,E 38TH HALF ST & E 38TH ST,60000.0,93512.26005311574,no_change,93512.26005311574,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.24933064,-97.76746005,S LAMAR BLVD SB BLVD & W MARY ST,3220000.0,108009.58703373082,increase_enforcement,84247.47788631004,23762.10914742078,0.22,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.25310636,-97.75334907,800 S 1ST ST,270000.0,105982.01763313638,no_change,105982.01763313638,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.27915478,-97.74369246,SAN ANTONIO ST & W 16TH ST,40000.0,96640.88904228457,no_change,96640.88904228457,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.39572313,-97.73274862,N LOOP 1 SVRD & W BRAKER LN,40000.0,114397.51510125394,increase_enforcement,91518.01208100317,22879.503020250777,0.1999999999999999,Compliance-focused action; strongest in higher-speed or nighttime contexts.
30.2126648,-97.78612244,5400 W SALEM WALK DR,40000.0,102184.98448797152,no_change,102184.98448797152,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.32983269,-97.77600016,5200 MOUNT BONNELL RD,450000.0,93860.0642777894,no_change,93860.0642777894,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.21982439,-97.69275177,E RIVERSIDE DR & AIRPORT COMMERCE DR,290000.0,110790.54267158888,no_change,110790.54267158888,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.24703183,-97.88839374,8100 W STATE HIGHWAY 71,40000.0,92086.83742865497,no_change,92086.83742865497,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.21656694,-97.74274937,2000 E US 71 SVRD,220000.0,265615.56763048156,increase_enforcement,212492.45410438525,53123.113526096306,0.19999999999999998,Compliance-focused action; strongest in higher-speed or nighttime contexts. Bicycle involvement detected.
30.32577384,-97.705513,900 LA POSADA DR,100000.0,102975.7557797886,no_change,102975.7557797886,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.20264493,-97.63840322,3100 E STATE HIGHWAY 71 SVRD,480000.0,164407.85584563055,increase_enforcement,124949.97044267922,39457.88540295133,0.24,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.20264493,-97.63840322,3100 E STATE HIGHWAY 71 SVRD,480000.0,166503.0301262281,increase_enforcement,126542.30289593338,39960.72723029474,0.23999999999999994,Compliance-focused action; strongest in higher-speed or nighttime contexts. Higher-speed environment detected.
30.24763032,-97.73356405,MANLOVE ST & E RIVERSIDE DR,290000.0,301470.4505216916,no_change,301470.4505216916,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Bicycle involvement detected.
30.15526273,-97.83332771,11320 S MANCHACA RD,20000.0,97480.50236019616,increase_enforcement,70185.96169934123,27294.540660854924,0.27999999999999997,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.20877219,-97.81753661,6800 DEATONHILL DR,220000.0,74062.03562857943,no_change,74062.03562857943,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.25710987,-97.7508029,700 S 1ST ST,60000.0,73865.42464013088,no_change,73865.42464013088,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.3381102,-97.69877049,600 E ANDERSON EB TO N 35 SB RAMP LN,20000.0,83907.03683999559,increase_enforcement,59573.99615639687,24333.040683598723,0.29000000000000004,Compliance-focused action; strongest in higher-speed or nighttime contexts. Nighttime conditions detected. Higher-speed environment detected.
30.37377415,-97.74034839,5600 N LOOP 1,20000.0,63316.7887048642,no_change,63316.7887048642,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Nighttime conditions detected.
30.1763536,-97.83200703,2600 W SLAUGHTER LN,20000.0,60922.41527283954,no_change,60922.41527283954,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.21278221,-97.7527779,4200 N IH 35 SVRD NB RD,20000.0,65795.44137277505,reduce_speed_limit,55268.170753131046,10527.270619644005,0.15999999999999995,"Reduces severity, especially in higher-speed environments and where VRUs are present. Higher-speed environment detected."
30.35211086,-97.77572919,6300 NORTHGROVE RD,200000.0,82675.81172850364,no_change,82675.81172850364,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.42868152,-97.84257399,N FM 620 RD & BOULDER LN,270000.0,141697.5765832889,no_change,141697.5765832889,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.35741514,-97.68657796,E RUNDBERG LN & MIDDLE FISKVILLE RD,3040000.0,146597.94893112316,no_change,146597.94893112316,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here. Higher-speed environment detected.
30.31091722,-97.73304736,GUADALUPE ST & W 45TH ST,40000.0,100249.94441776027,no_change,100249.94441776027,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
30.29822302,-97.74849966,N LAMAR BLVD & W 29TH ST,750000.0,100266.26252105618,no_change,100266.26252105618,0.0,0.0,Predicted risk is low or interventions are not cost-effective/feasible here.
